index,0,1,2
26457,0.06564550753682852,0.11013849917799234,0.8242160230875015
26458,0.1961049772799015,0.16943555790930986,0.6344594731926918
26459,0.0904816510155797,0.13681811466813087,0.7727002203464508
26460,0.1430189050734043,0.11134504713118076,0.7456360757350922
26461,0.07518074475228786,0.0868143318220973,0.838004931807518
26462,0.08909041434526443,0.10283194854855537,0.8080776110291481
26463,0.6477099731564522,0.3519255630671978,0.0003644566531875171
26464,0.12029311433434486,0.15533850528299809,0.7243683636188507
26465,0.06394946947693825,0.1931071486324072,0.7429433763027191
26466,0.037368603982031345,0.36057695373892784,0.6020544096827507
26467,0.13549173437058926,0.22459034621715546,0.6399179175496101
26468,0.06320744007825851,0.12778754625469446,0.8090050220489502
26469,0.200339550152421,0.17374789156019688,0.6259125769138336
26470,0.0725560886785388,0.1972479596734047,0.7301959693431854
26471,0.13994147069752216,0.18932883068919182,0.6707297191023827
26472,0.11006285436451435,0.3693727143108845,0.520564429461956
26473,0.06777987163513899,0.1362592950463295,0.795960858464241
26474,0.3211492858827114,0.6787001043558121,0.00015063953651406337
26475,0.2374716755002737,0.2657947763800621,0.49673356115818024
26476,0.034006691770628095,0.12158328294754028,0.8444100171327591
26477,0.15735690481960773,0.15107243321835995,0.6915706619620323
26478,0.13827729225158691,0.11471138522028923,0.7470113337039948
26479,0.05659228144213557,0.1510474905371666,0.792360246181488
26480,0.07045946177095175,0.0584636009298265,0.871076911687851
26481,0.06276526022702456,0.31009189411997795,0.6271428465843201
26482,0.15062215924263,0.07063582725822926,0.7787420228123665
26483,0.05652482062578201,0.13163129054009914,0.8118438869714737
26484,0.14400511514395475,0.11923798359930515,0.7367568984627724
26485,0.07939199451357126,0.07470781169831753,0.8459002375602722
26486,0.0868607610464096,0.20940707996487617,0.7037321776151657
26487,0.10464441403746605,0.16061875596642494,0.734736829996109
26488,0.264275424182415,0.716541200876236,0.019183365162461996
26489,0.04500658484175801,0.3470766134560108,0.607916809618473
26490,0.102053995244205,0.2978570908308029,0.6000889241695404
26491,0.08432319760322571,0.08974322769790888,0.8259335905313492
26492,0.05815025884658098,0.1381654255092144,0.8036843091249466
26493,0.307472450658679,0.6923438683152199,0.0001836908904806478
26494,0.068345638923347,0.17673282325267792,0.7549215480685234
26495,0.0735807791352272,0.17636466026306152,0.7500545382499695
26496,0.0864594615995884,0.12657293304800987,0.7869676202535629
26497,0.07575838454067707,0.5961021780967712,0.32813941687345505
26498,0.1510603092610836,0.3361796364188194,0.5127600729465485
26499,0.05888906214386225,0.18375252559781075,0.7573584318161011
26500,0.0991354277357459,0.3894336447119713,0.511430911719799
26501,0.13221005722880363,0.13272118661552668,0.735068753361702
26502,0.02924032974988222,0.06946972571313381,0.9012899398803711
26503,0.08390774531289935,0.3859291262924671,0.5301631204783916
26504,0.13742570020258427,0.17813310958445072,0.6844412013888359
26505,0.03614488709717989,0.0790390633046627,0.8848160654306412
26506,0.034742762334644794,0.9611779004335403,0.004079275415278971
26507,0.14134653471410275,0.8580445647239685,0.0006089312155381776
26508,0.06362715596333146,0.4333704710006714,0.503002367913723
26509,0.0680757062509656,0.11067944392561913,0.8212448507547379
26510,0.07829267997294664,0.2333824187517166,0.6883248835802078
26511,0.08029036782681942,0.0988375972956419,0.8208720535039902
26512,0.03463257057592273,0.09023950435221195,0.8751278966665268
26513,0.09853737335652113,0.18400267325341702,0.7174599319696426
26514,0.06964957155287266,0.09998936858028173,0.8303610384464264
26515,0.4119901768863201,0.0712269814684987,0.516782857477665
26516,0.041691789869219065,0.31662246212363243,0.6416857615113258
26517,0.2948385067284107,0.7047383636236191,0.00042314349229854997
26518,0.05440395697951317,0.12931112572550774,0.8162849396467209
26519,0.3337138779461384,0.16982579976320267,0.49646031111478806
26520,0.022924348362721503,0.7618194818496704,0.2152561955153942
26521,0.07236512377858162,0.22221354022622108,0.7054213583469391
26522,0.08402057457715273,0.2295125238597393,0.6864669173955917
26523,0.1114654066041112,0.2887405939400196,0.5997940227389336
26524,0.052873759996145964,0.21659929491579533,0.730526939034462
26525,0.1547961886972189,0.21696051210165024,0.6282433047890663
26526,0.06966070830821991,0.13117383979260921,0.7991654574871063
26527,0.0695718633942306,0.19569793343544006,0.7347302138805389
26528,0.18301665782928467,0.8157989829778671,0.0011843557294923812
26529,0.16634089732542634,0.06881013046950102,0.7648489400744438
26530,0.06243009399622679,0.14578931592404842,0.7917805761098862
26531,0.047380625270307064,0.08473542705178261,0.8678839057683945
26532,0.22322602570056915,0.1342008989304304,0.6425730511546135
26533,0.05462889652699232,0.11598326452076435,0.8293878436088562
26534,0.032134613720700145,0.05252971360459924,0.9153356701135635
26535,0.09845047071576118,0.11155247036367655,0.7899970710277557
26536,0.1219208249822259,0.32499582320451736,0.5530833452939987
26537,0.08742612041532993,0.07131178677082062,0.8412621170282364
26538,0.025317896157503128,0.3710402697324753,0.6036418303847313
26539,0.04819364380091429,0.18184462562203407,0.7699617296457291
26540,0.161055451259017,0.2788742780685425,0.560070276260376
26541,0.043475762475281954,0.16195496171712875,0.79456926882267
