index,0,1,2
26457,0.1012214475191075,0.15993796668709462,0.7388405857937979
26458,0.31395866747244383,0.21566712823172746,0.47037420429582866
26459,0.03804328339993281,0.08335412598222633,0.8786025906178407
26460,0.051991415381792874,0.0845256630491778,0.8634829215690294
26461,0.08626005213382376,0.25228914819277104,0.6614507996734051
26462,0.05498280622778197,0.1445613179705344,0.8004558758016835
26463,0.5881428053247683,0.38500213313848564,0.026855061536746046
26464,0.05619172218054716,0.09922545782172074,0.8445828199977321
26465,0.06693082083161027,0.09614988974292432,0.8369192894254655
26466,0.058301051500120306,0.29850503247030913,0.6431939160295705
26467,0.11954123748684038,0.11646319755147216,0.7639955649616874
26468,0.041910078668688254,0.0906581445148022,0.8674317768165096
26469,0.5037999459066453,0.11781919072314603,0.37838086337020865
26470,0.06913668429446193,0.3654951247961048,0.5653681909094332
26471,0.10469616651983457,0.13952324398640542,0.75578058949376
26472,0.07138924513772292,0.32391947843718805,0.6046912764250891
26473,0.045231211657279585,0.07770062456516044,0.8770681637775599
26474,0.267131784272843,0.7049103660984297,0.02795784962872716
26475,0.29935877541397254,0.19078381723234436,0.5098574073536831
26476,0.04611349620087986,0.09760265100357465,0.8562838527955455
26477,0.191767965777774,0.20591975985077948,0.6023122743714465
26478,0.060624598585276926,0.08368610276334346,0.8556892986513795
26479,0.04912946191626412,0.09305022624261286,0.857820311841123
26480,0.058027026010568,0.08232816382697064,0.8596448101624613
26481,0.06457843205952846,0.2915136291593798,0.6439079387810918
26482,0.12918996012469752,0.10717420980593052,0.763635830069372
26483,0.052808828991876035,0.1308394305878002,0.8163517404203238
26484,0.07007598403191606,0.13270179164862617,0.7972222243194578
26485,0.042743603474737324,0.08212518596356949,0.8751312105616932
26486,0.08283373717611595,0.14536197857179106,0.771804284252093
26487,0.07468771049676413,0.1088980100723427,0.8164142794308932
26488,0.32991059691453173,0.6294119465691865,0.04067745651628174
26489,0.0699773370528413,0.23202248160668934,0.6980001813404693
26490,0.07965525194710768,0.12679618735197282,0.7935485607009196
26491,0.048673074914439465,0.14169608728189428,0.8096308378036662
26492,0.0625320184190656,0.329936913006473,0.6075310685744614
26493,0.18809862971029612,0.8018646032890413,0.010036767000662588
26494,0.07702391481811903,0.3727724399564457,0.5502036452254353
26495,0.06107873311904361,0.09566112951636763,0.8432601373645887
26496,0.08285941106298378,0.17192938592722365,0.7452112030097926
26497,0.03445620287573358,0.8015083935922948,0.1640354035319717
26498,0.14315763243914842,0.5600713479813467,0.29677101957950486
26499,0.10993779231378714,0.14283497590850439,0.7472272317777084
26500,0.07988314148532778,0.3991978651168567,0.5209189933978156
26501,0.09428309717072841,0.34201219466556243,0.5637047081637092
26502,0.070098292645284,0.1028968184960519,0.8270048888586641
26503,0.10445017837375634,0.4033242452994634,0.4922255763267801
26504,0.10984022416673599,0.17542566487316685,0.7147341109600972
26505,0.0635256264922028,0.09261500390978478,0.8438593695980126
26506,0.16322471585985238,0.8054343625580167,0.03134092158213078
26507,0.10885457411949878,0.867811107502015,0.023334318378486204
26508,0.11424687215443119,0.15269617124812754,0.7330569565974413
26509,0.1199486682725551,0.15515911068521793,0.7248922210422271
26510,0.06573687969703182,0.20611366028858236,0.7281494600143859
26511,0.05577694563215348,0.09162640142012565,0.8525966529477209
26512,0.09574347977787254,0.17624659838500806,0.7280099218371194
26513,0.1294504892310216,0.2047710024969751,0.6657785082720032
26514,0.0472633284307159,0.09131642783834129,0.8614202437309428
26515,0.37353784612966323,0.11988736311889249,0.5065747907514442
26516,0.0702581644773209,0.23954356413116729,0.6901982713915117
26517,0.1954917697631305,0.7798480484686929,0.02466018176817663
26518,0.043554120596358,0.09198833499814997,0.864457544405492
26519,0.341781069560111,0.1197886232551251,0.5384303071847639
26520,0.029504178718380798,0.8241588859516621,0.14633693532995712
26521,0.07695239182435207,0.2688710649840341,0.6541765431916138
26522,0.1722025994681168,0.15960190385939088,0.6681954966724923
26523,0.10097877816706644,0.15566986538943456,0.743351356443499
26524,0.0872345820677268,0.19099311443087857,0.7217723035013945
26525,0.09905648264392229,0.23635998674091735,0.6645835306151604
26526,0.04962909210899461,0.08902452773999191,0.8613463801510134
26527,0.14857431991227582,0.290568813313396,0.5608568667743282
26528,0.08561855310513675,0.894182934458353,0.02019851243651015
26529,0.36133221191149845,0.11608768730473265,0.5225801007837689
26530,0.09600836797307748,0.14077824626590588,0.7632133857610166
26531,0.054529923817186396,0.17711516858010815,0.7683549076027054
26532,0.12453990097451112,0.14092772890704722,0.7345323701184416
26533,0.08819139781108318,0.15820055987805598,0.7536080423108609
26534,0.045060761509099115,0.08684661239586128,0.8680926260950397
26535,0.050282960278182826,0.08197784880526196,0.8677391909165553
26536,0.09402443982191248,0.16083662213168257,0.7451389380464049
26537,0.07399213125922494,0.0985011515700891,0.827506717170686
26538,0.07399769391703538,0.2651682041083034,0.6608341019746613
26539,0.052339879181816734,0.1506216516957039,0.7970384691224793
26540,0.28234837202260926,0.14875287714393984,0.5688987508334509
26541,0.05339772885343802,0.10663217892115744,0.8399700922254045
26542,0.07393543176272532,0.11498949021666445,0.8110750780206102
26543,0.06145989256219039,0.1000082745350516,0.838531832902758
26544,0.13470198839485203,0.17811360281048647,0.6871844087946615
26545,0.12035685499197699,0.33118891080101076,0.5484542342070122
26546,0.05400805283315698,0.10474907734976044,0.8412428698170825
26547,0.04922370719390239,0.07890346609449564,0.871872826711602
26548,0.05443210566356224,0.11585405841062471,0.8297138359258132
26549,0.204191822955806,0.7818374668445924,0.013970710199601777
26550,0.0511114401352233,0.1389007077816688,0.8099878520831079
26551,0.053952642125763006,0.16615052656991594,0.7798968313043211
26552,0.05659320363529449,0.17550435725720773,0.7679024391074978
